timestamp,procedure_reference,id_bill,text,subjects
2021-04-29 15:47:22,2021/0015(CNS),507,administrative cooperation field excise duty content electronic register,"['2.70.02 Indirect taxation, VAT, excise duties', '2.80 Cooperation between administrations']"
2022-11-22 13:04:38,2021/0018(COD),1151,report proposal directive european parliament council initial qualification periodic training driver certain road vehicle carriage good passenger codification,"['3.20.05 Road transport: passengers and freight', '3.20.06 Transport regulations, road safety, roadworthiness tests, driving licence', '3.20.10 Transport undertakings, transport industry employees']"
2021-09-13 21:08:45,2021/0019(COD),685,extension term community plant variety right species asparagus species group flower bulb woody small fruit woody ornamental,"['3.10.06 Crop products in general, floriculture', '3.50.16 Industrial property, European patent, Community patent, design and pattern']"
2022-10-04 12:11:23,2021/0020(COD),1112,report proposal regulation european parliament council statistic agricultural input output repeal regulation ec 11652008 ec 5432009 ec 11852009 council directive 9616ec,"['3.10.05 Livestock products, in general', '3.10.05.01 Meat', '3.10.05.02 Milk and dairy products', '3.10.06 Crop products in general, floriculture', '3.10.09.02 Plant health legislation', '3.10.30 Agricultural statistics', '8.60 European statistical legislation']"
2021-09-15 15:22:30,2021/0022(BUD),684,draft amending budget 12021 brexit adjustment reserve,['8.70.51 2021 budget']
2021-11-11 11:13:18,2021/0029(NLE),762,consent conclusion agreement eu australia modification wto concession tariff-rate quota follow brexit,"['6.20.01 Agreements and relations in the context of the World Trade Organization (WTO)', '6.20.04 Union Customs Code, tariffs, preferential arrangements, rules of origin', '6.40.11 Relations with industrialised countries']"
2022-03-08 14:48:05,2021/0031(COD),863,regulation ec 1382004 european parliament council december 2003 economic accounts agriculture community oj 33 522004 1 amend follow article paragraph replace follow transmission datum regional economic accounts agriculture nut level meaning regulation ec 10592003 shall place 30 september 2022 late article 3a insert article 3a dissemination statistic datum transmit commission eurostat accordance article shall actively disseminate commission eurostat online free charge exclude confidential datum accordance regulation ec 2232009 read conjunction regulation ec 13672006 public shall grant access datum collect regulation proactively publish pursuant article 31 accordance regulation ec 10492001 article 4a insert article 4a quality member state shall measure necessary ensure quality conformity datum metadata transmit purpose paragraph member state shall apply quality criterion define article 121 regulation ec 2232009 commission eurostat shall assess quality datum transmit purpose member state shall transmit quality report describe statistical process commission eurostat time 31 december year insert calendar year start january follow 30 month date entry force regulation year datum set transmit period concern apply quality criterion refer paragraph datum cover regulation commission shall means implement act define modality structure periodicity assessment indicator quality report set deadline provide report commission eurostat implement act shall adopt accordance examination procedure refer article 4c2 commission shall apply statistical principle cost effectiveness define article 21 point regulation ec 2232009 minimise burden respondent member state shall inform commission eurostat delay relevant information change regard implementation regulation influence quality conformity datum transmit substantial way duly justify request commission eurostat member state shall unjustified delay provide necessary additional clarification evaluate quality statistical information article 4b insert article 4b derogation way derogation article 32 case case basis member state duly justify excessive burden transmission entail term excessive cost compare benefit allow commission transmit datum refer article 31 later deadline set article 32 purpose derogation refer paragraph relevant member state concerned shall submit duly reasoned request derogation commission months insert date entry force regulation event renewal derogation latest month end period current derogation grant 2a union provide grant national statistical institutes national authorities refer article 52 regulation ec 2232009 order cover implementation cost regulation set regional account necessitate thorough adaptation datum collection systems commission consider condition grant derogation meet shall mean implement act authorise derogation request member state concern specify length derogation length shall determine take account time need overcome difficulty encounter shall exceed year commission consider condition grant derogation meet shall month receipt request member state concern adopt implement decision reject request implement act shall adopt accordance examination procedure refer article 4c2 article 4c insert article 4c committee commission shall assist essc establish regulation ec 2232009 committee shall committee mean regulation eu 1822011 reference paragraph article regulation eu 1822011 shall apply annex amend accordance annex regulation article entry force regulation shall enter force twentieth day follow publication official journal european union regulation shall bind entirety directly applicable member state,['3.10.30 Agricultural statistics']
2021-10-05 14:31:05,2021/0037(NLE),723,sustainable fisheries partnership agreement eugreenland denmark,"['3.15.15.08 Fisheries agreements with Northern and Baltic countries', '4.70.06 Outlying and outermost regions, overseas countries and territories']"
2021-10-05 14:31:05,2021/0037M(NLE),724,sustainable fisheries partnership agreement sfpa european union hand government greenland government denmark hand implementation protocol thereto,"['3.15.15.08 Fisheries agreements with Northern and Baltic countries', '4.70.06 Outlying and outermost regions, overseas countries and territories']"
2021-07-06 15:36:08,2021/0039(COD),645,recognition country certificate inland navigation,"['3.20.04 Inland waterway transport', '4.15.06 Professional qualifications, recognition of qualifications']"
2021-06-23 19:50:12,2021/0044(NLE),630,euindonesia agreement modification concession tariff-rate quota include eu schedule clxxv consequence united kingdom withdrawal european union,"['6.20.03 Bilateral economic and trade agreements and relations', '6.20.04 Union Customs Code, tariffs, preferential arrangements, rules of origin', '6.40.08 Relations with Asian countries']"
2022-03-24 11:41:18,2021/0045(COD),886,roam regulation recast,"['3.30.05 Electronic and mobile communications, personal communications', ""4.60.06 Consumers' economic and legal interests""]"
2024-04-10 17:31:45,2021/0046(COD),1751,centralised identification member state hold conviction information third-country national stateless person ecris-tcn,['7.40.04 Judicial cooperation in criminal matters']
2021-10-21 11:52:25,2021/0048(NLE),752,report proposal council regulation establish joint undertakings horizon europe 2272021 com20210087 c901662021 20210048nle committee industry research energy rapporteur maria da graa carvalho prnle-cnlegactam draft european parliament legislative resolution proposal council regulation establish joint undertakings horizon europe com20210087 c901662021 20210048nle consultation european parliament having regard commission proposal council com20210087 having regard article 187 subparagraph article 188 treaty functioning european union pursuant council consult parliament c901662021 having regard rule 82 rule procedure having regard report committee industry research energy a9-02462021 approve commission proposal amend call commission alter proposal accordingly accordance article 2932 treaty functioning european union call council notify parliament intend depart text approve parliament ask council consult parliament intend substantially amend commission proposal instruct president forward position council commission,"['3.50.02.01 EC, EU framework programme', '3.50.04 Innovation', '8.40.08 Agencies and bodies of the EU']"
2021-11-11 11:06:29,2021/0049(COD),756,draft european parliament legislative resolution proposal decision european parliament council participation union european partnership metrology jointly undertake member state ordinary legislative procedure reading european parliament having regard commission proposal parliament council having regard article 2942 article 185 second subparagraph article 188 treaty function european union pursuant commission submit proposal parliament c900832021 having regard article 2943 treaty function european union having regard opinion european economic social committee1 having regard rule 59 rule procedure having regard report committee industry research energy a9-02422021 adopt position reading hereinafter set suggest act cite decision participation union european partnership metrology jointly undertake member state call commission refer matter parliament replace substantially amend intend substantially amend proposal instruct president forward position council commission national parliaments,"['2.10.03 Standardisation, EC/EU standards and trade mark, certification, compliance', '3.40.11 Precision engineering, optics, photography, medical', '3.50.01 European research area and policy', '3.50.01.05 Research specific areas', '3.50.04 Innovation', '3.50.20 Scientific and technological cooperation and agreements']"
2022-04-05 14:16:30,2021/0050(COD),910,strengthen application principle equal pay equal work work equal value man woman,"['4.15.08 Work, employment, wages and salaries: equal opportunities women and men, and for all']"
2021-05-18 15:49:46,2021/0051(CNS),571,dock due scheme french outermost region,"['2.70.02 Indirect taxation, VAT, excise duties', '4.70.06 Outlying and outermost regions, overseas countries and territories']"
2021-06-23 19:50:12,2021/0054(NLE),631,official control animal product animal origin order ensure compliance prohibition certain use antimicrobial,"['6.20.03 Bilateral economic and trade agreements and relations', '6.20.04 Union Customs Code, tariffs, preferential arrangements, rules of origin']"
2021-06-24 16:51:12,2021/0055(COD),634,proposal regulation european parliament council amend regulation eu 2017625 regard official control animal product animal origin export countries union ensure compliance prohibition certain use antimicrobial ordinary legislative procedure reading european parliament having regard commission proposal parliament council having regard article 2942 article 432 article 114 article 1684b treaty function european union pursuant commission submit proposal parliament c900942021 having regard article 2943 treaty function european union having regard opinion european economic social committee consulting committee region having regard rule 59 rule procedure having regard report committee environment public health food safety a9-01952021 adopt position reading hereinafter set call commission refer matter parliament replace substantially amend intend substantially amend proposal instruct president forward position council commission national parliaments,"['2.80 Cooperation between administrations', '3.10.08 Animal health requirements, veterinary legislation and pharmacy', '3.10.08.01 Feedingstuffs, animal nutrition', '3.10.10 Foodstuffs, foodstuffs legislation', '4.60.04.04 Food safety']"
2022-10-04 12:06:35,2021/0058(COD),1106,regulation european parliament council lay management conservation control measure applicable indian ocean tuna commission iotc area competence amend council regulations ec 19362001 ec 19842003 ec 5202007,"['3.15.01 Fish stocks, conservation of fishery resources', '3.15.04 Management of fisheries, fisheries, fishing grounds']"
2021-05-18 15:49:46,2021/0076(BUD),574,mobilisation european globalisation adjustment fund redundancy tourism sector estonia,"['4.15.05 Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF)', '4.50 Tourism', '8.70.51 2021 budget']"
2021-05-18 15:49:46,2021/0077(BUD),575,mobilisation european union solidarity fund assistance greece france relation natural disasters albania austria belgium croatia czechia estonia france germany greece hungary ireland italy latvia lithuania luxembourg montenegro portugal romania serbia spain relation public health emergency,"['3.70.11 Natural disasters, Solidarity Fund', '4.20 Public health', '8.70.51 2021 budget']"
2021-05-18 15:49:46,2021/0078(BUD),564,report council position draft amend budget 22021 european union financial year 2021 finance covid-19 response include refinement update relate final adoption multiannual financial framework,['8.70.51 2021 budget']
2021-05-18 15:49:46,2021/0097(CNS),573,common value add tax exemption importation certain supply respect union measure public,"['2.70.02 Indirect taxation, VAT, excise duties']"
2021-07-06 15:36:08,2021/0102(BUD),648,draft amending budget 32021 surplus financial year 2020,"['8.70.50 2020 budget', '8.70.51 2021 budget']"
2022-09-13 12:36:47,2021/0103(COD),1079,western central pacific fishery convention area conservation management measure,"['3.15.01 Fish stocks, conservation of fishery resources', '3.15.04 Management of fisheries, fisheries, fishing grounds', '3.15.15 Fisheries agreements and cooperation', '3.70.01 Protection of natural resources: fauna, flora, nature, wildlife, countryside; biodiversity']"
2022-11-10 11:13:18,2021/0104(COD),1138,corporate sustainability reporting directive,"['2.50.08 Financial services, financial reporting and auditing', '2.50.10 Financial supervision', '3.45.01 Company law', '3.45.03 Financial management of undertakings, business loans, accounting', '3.70.20 Sustainable development']"
2023-04-18 12:10:34,2021/0105(COD),1267,report proposal regulation european parliament council machinery products 552022 com20210202 c901452021 20210105cod committee internal market consumer protection rapporteur ivan tefanec procedure 20210105cod document stage plenary document select a9-01412022 text table a9-01412022 debate vote pv 18042023 42 cre 18042023 42 text adopt p9ta20230097 draft european parliament legislative resolution explanatory statement opinion committee employment social affairs procedure committee responsible final vote roll committee responsible draft european parliament legislative resolution proposal regulation european parliament council machinery products com20210202 c901452021 20210105cod ordinary legislative procedure reading european parliament having regard commission proposal parliament council com20210202 having regard article 2942 article 114 treaty function european union pursuant commission submit proposal parliament c901452021 having regard article 2943 treaty function european union having regard opnion european economic social committee 22 september 2021 having regard rule 59 rule procedure having regard opinion committee employment social affairs having regard report committee internal market consumer protection a9-01412022 adopt position reading hereinafter set call commission refer matter parliament replace substantially amend intend substantially amend proposal instruct president forward position council commission national parliaments,"['2.10.03 Standardisation, EC/EU standards and trade mark, certification, compliance', '3.40.08 Mechanical engineering, machine-tool industry', '4.15.15 Health and safety at work, occupational medicine', '4.60.04.02 Consumer security']"
2023-06-14 12:41:57,2021/0106(COD),1399,report proposal regulation european parliament council lay harmonised rule artificial intelligence artificial intelligence act amend certain union legislative act,"['3.30.06 Information and communication technologies, digital technologies', '3.40.06 Electronics, electrotechnical industries, ICT, robotics']"
2021-06-07 20:37:34,2021/0107(BUD),599,mobilisation european globalisation adjustment fund redundancy metal manufacture industry germany,"['3.40.02 Iron and steel industry, metallurgical industry', '4.15.05 Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF)', '8.70.51 2021 budget']"
2021-06-07 20:37:34,2021/0109(BUD),600,mobilisation european globalisation adjustment fund redundancy air transport service belgium,"['3.20.01 Air transport and air freight', '3.40.18 Services sector', '4.15.05 Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF)', '8.70.51 2021 budget']"
2022-05-04 13:49:36,2021/0114(COD),983,report proposal regulation european parliament council foreign subsidies distort internal market com20210223 c901672021 20210114cod ordinary legislative procedure reading european parliament having regard commission proposal parliament council com20210223 having regard article 2942 article 207 114 treaty function european union pursuant commission submit proposal parliament c901672021 having regard opinion european economic social committee 20 october 2021 having regard rule 59 rule procedure having regard opinion committee economic monetary affairs committee internal market consumer protection committee legal affairs having regard report committee international trade a9-01352022 adopt position reading hereinafter set call commission refer matter parliament replace substantially amend intend substantially amend proposal instruct president forward position council commission national parliaments,"['2 Internal market, single market', '6.20.02 Export/import control, trade defence, trade barriers']"
2021-06-07 20:37:34,2021/0115(BUD),601,mobilisation european globalisation adjustment fund redundancy air transport sector netherland,"['3.20.01 Air transport and air freight', '4.15.05 Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF)', '8.70.51 2021 budget']"
2021-06-07 20:37:34,2021/0116(BUD),602,mobilisation european globalisation adjustment fund redundancy air transport sector finland,"['3.20.01 Air transport and air freight', '4.15.05 Industrial restructuring, job losses, redundancies, relocations, Globalisation Adjustment Fund (EGF)', '8.70.51 2021 budget']"
2021-11-23 14:20:39,2021/0118(COD),764,draft european parliament legislative resolution proposal regulation european parliament council replace annexe regulation eu 2015848 insolvency proceeding ordinary legislative procedure reading european parliament having regard commission proposal parliament council having regard article 2942 article 81 treaty function european union pursuant commission submit proposal parliament c901782021 having regard article 2943 treaty function european union having regard rule 59 rule procedure having regard report committee legal affairs a9-02932021 adopt position reading hereinafter set call commission refer matter parliament replace substantially amend intend substantially amend proposal instruct president forward position council commission national parliaments amendment amendment european parliament commission proposal proposal regulation european parliament council replace annexe regulation eu 2015848 insolvency proceeding european parliament council european union having regard treaty functioning european union particular article 81 thereof having regard proposal european commission transmission draft legislative act national parliaments act accordance ordinary legislative procedure annexes regulation eu 2015848 european parliament council list designation give national law member states insolvency proceeding insolvency practitioner regulation apply annex list insolvency proceeding refer point article regulation eu 2015848 annex list insolvency practitioner refer point article october 2020 netherlands notify commission recent change domestic insolvency law introduce new preventive insolvency scheme new type insolvency practitioner follow december 2020 notification italy lithuania cyprus poland relate recent change domestic law introduce new type insolvency proceeding insolvency practitioner italy new provisions insolvency restructuring enter force 16 2022 commission present proposal notification receive germany hungary austria relate recent change domestic law introduce new type insolvency proceeding insolvency practitioner subsequently italy clarify change notify commission 2020 entry force national law provide amendment previous notify designation new type insolvency proceeding insolvency practitioner comply requirement set regulation eu 2015848 make necessary amend annexe regulation accordance article article 4a1 protocol 21 position united kingdom ireland respect area freedom security justice annex treaty european union treaty function european union prejudice article protocol ireland take adoption regulation bind subject application accordance article protocol 22 position denmark annex treaty european union treaty function european union denmark take adoption regulation bind subject application annexes regulation eu 2015848 amend accordingly adopt regulation article annexes regulation eu 2015848 replace text set annex regulation article regulation shall enter force twentieth day follow publication official journal european union regulation shall bind entirety directly applicable member states accordance treaties brussels european parliament council president president annex annex regulation european parliament council replace annexes regulation eu 2015848 insolvency proceeding annex insolvency proceeding refer point article belgiquebelgi het faillissementla faillite gerechtelijke reorganisatie door een collectief akkoordla rorganisation judiciaire par accord collectif gerechtelijke reorganisatie door een minnelijk akkoordla rorganisation judiciaire par accord amiable gerechtelijke reorganisatie door overdracht onder gerechtelijk gezagla rorganisation judiciaire par transfert sous autorit justice collectieve schuldenregelingle rglement collectif dettes vrijwillige vereffeningla liquidation volontaire gerechtelijke vereffeningla liquidation judiciaire voorlopige ontneming van het beheer als bedoeld artikel xx32 van het wetboek van economisch rechtle dessaisissement provisoire la gestion vis larticle xx32 du code droit conomique esk republika konkurs reorganizace oddluen deutschland das konkursverfahren das gerichtliche vergleichsverfahren das gesamtvollstreckungsverfahren das insolvenzverfahren die ffentliche restrukturierungssache eesti pankrotimenetlus vlgade mberkujundamise menetlus ireireland compulsory wind-up court bankruptcy administration bankruptcy estate person die insolvent wind-up bankruptcy partnership creditor voluntary wind-up confirmation court arrangement control court involve vest property debtor official assignee realisation distribution examinership debt relief notice debt settlement arrangement personal insolvency arrangement espaa concurso procedimiento homologacin acuerdos refinanciacin procedimiento acuerdos extrajudiciales pago procedimiento negociacin pblica para la consecucin acuerdos refinanciacin colectivos acuerdos refinanciacin homologados propuestas anticipadas convenio france sauvegarde sauvegarde acclre sauvegarde financire acclre redressement judiciaire liquidation judiciaire hrvatska steajni postupak predsteajni postupak postupak steaja potroaa postupak izvanredne uprave trgovakim drutvima od sistemskog znaaja za republiku hrvatsku italia fallimento date submit parliament 1152021 committee responsiblebrbr date announce plenary juribrbr1752021 rapporteursbrbr date appoint adrin vzquez lzarabrbr992021 simplified procedure date decision 992021 date adopt 14102021 date table 26102021,['3.45.01 Company law']
2021-12-14 14:49:19,2021/0127(NLE),787,recommendation draft council decision conclusion behalf european union implement protocol fisheries partnership agreement gabonese republic european community 2021-2026,['3.15.15.02 Fisheries agreements with African countries']
2023-03-16 12:18:49,2021/0136(COD),1256,regulation european parliament council amend regulation eu 9102014 regard establish framework european digital identity,"['1.20.05 Public access to information and documents, administrative practice', '1.20.09 Protection of privacy and data protection', '2.50.04.02 Electronic money and payments, cross-border credit transfers', '2.80 Cooperation between administrations', '3.30.05 Electronic and mobile communications, personal communications', '3.30.06 Information and communication technologies, digital technologies', '3.30.25 International information networks and society, internet', '3.45.05 Business policy, e-commerce, after-sales service, commercial distribution', ""4.60.06 Consumers' economic and legal interests"", '4.60.08 Safety of products and services, product liability']"
2021-09-15 22:38:59,2021/0137(NLE),700,report proposal council decision guideline employment policy member states 392021 committee employment social affairs rapporteur lucia uri nicholsonov simplified procedure rule 522 rule procedure procedure document stage plenary document select a9-02622021 text table a9-02622021 debate vote text adopt draft european parliament legislative resolution proposal council decision guideline employment policy member state consultation european parliament having regard commission proposal council having regard article 1482 treaty function european union pursuant council consult parliament c902052021 having regard rule 82 rule procedure having regard report committee employment social affairs a9-02622021 approve commission proposal amend call commission alter proposal accordingly accordance article 2932 treaty functioning european union call council notify parliament intend depart text approve parliament ask council consult parliament intend substantially amend commission proposal instruct president forward position council commission amendment proposal decision recital text propose commission amendment union combat social exclusion discrimination promote social justice protection equality woman man solidarity generation protection right child define implement policy activity union account requirement link promotion high level employment guarantee adequate social protection fight poverty social exclusion high level education training protection human health lay article treaty function european union tfeu union combat social exclusion discrimination promote social justice protection equality woman man solidarity generation protection right child define implement policy activity union account requirement link promotion inclusive labour market high level employment collective bargaining decent wage guarantee adequate social protection fight poverty social exclusion special emphasis vulnerable group child person disability single parent ethnic minority roma people lgbtiqa people people live remote area old people high level education training protection human health lay article treaty european union teu article treaty function european union tfeu amendment proposal decision recital text propose commission amendment european semester combine different instrument overarching framework integrate multilateral coordination surveillance economic employment policy pursue environmental sustainability productivity fairness stability european semester integrate principle european pillar social right monitoring tool social scoreboard foresee strong engagement social partner civil society stakeholder support delivery sustainable development goal union member state employment economic policy hand hand europes transition climate neutral environmentally sustainable digital economy improve competitiveness ensure adequate working condition foster innovation promote social justice equal opportunity tackle inequality regional disparity european semester combine different instrument overarching framework integrate multilateral coordination surveillance economic employment social environmental policy pursue environmental sustainability productivity fairness stability european semester integrate principle european pillar social right monitoring tool social scoreboard foresee strong engagement social partner civil society stakeholder support delivery sustainable development goal particular gender equality unions member state employment economic policy hand hand europes transition climate neutral socially inclusive environmentally sustainable digital economy improve competitiveness ensure decent working condition robust welfare system foster innovation promote social justice equal opportunity invest youth tackle inequality regional disparity reduce poverty urgent need provide quality sustainable employment include initiative decent working condition teleworking right disconnect parental care relate leave right platform worker general legal framework subcontracting increased transparency recommendation liability health safety strengthening role collective bargaining amendment proposal decision recital text propose commission amendment climate change environmental relate challenge globalisation digitalisation artificial intelligence teleworking platform economy demographic change transform european economies societies union member state work effectively address structural factor adapt exist system need recognise close interdependence member state economy labour market relate policy require coordinate ambitious effective policy action union national level accordance tfeu union provision economic governance policy action encompass boost sustainable investment renew commitment appropriately sequence reform enhance economic growth quality job creation productivity adequate working condition social territorial cohesion upward convergence resilience exercise fiscal responsibility combine supply demand-side measure take account environmental employment social impact climate change environmental relate challenge globalisation digitalisation artificial intelligence teleworking platform economy demographic change transform european economy society telework regard step well work-life balance enable previously exclude group worker access labour market risk dilute boundary work personal time possible negative effect worker fundamental right physical mental health union member state work effectively address structural factor adapt exist system need recognise close interdependence member state economy labour market relate policy require coordinate ambitious effective policy action involve social partner union national level accordance tfeu european pillar social rights unions provision economic governance policy action encompass boost sustainable investment renew commitment appropriately sequence reform enhance economic growth quality job creation productivity decent working condition social territorial cohesion upward convergence resilience exercise fiscal social responsibility combine supply demand-side measure take account environmental employment social impact follow statement eu ministers finance stability growth pact light covid-19 crisis 23 march 2020 announce temporary derogation stability growth pact general escape clause commission communication june 2021 entitle economic policy coordination 2021 overcome covid-19 support recovery modernise economy indicate general escape clause continue apply 2022 expect deactivate 2023 member state make use potential offer general escape clause support undertaking difficulty lack liquidity particular microenterprise small medium-sized enterprise safeguard job wage working condition invest people social welfare system potential risk public finance cause prolongation potential social negative consequence deactivation expect 2023 evaluate ex-ante amendment proposal decision recital text propose commission amendment 2021 eu leader porto social summit 20 recognise european pillar social rights fundamental element recovery note implementation strengthen union drive digital green fair transition contribute achieve upward social economic convergence address demographic challenge stress social dimension social dialogue active involvement social partner core highly competitive social market economy member state european pillar social right action plan present commission provide useful guidance implementation pillar include area employment skill health social protection welcome new eu headline target 2030 employment 78 population aged 20-64 employment skill 60 adult participate training year poverty reduction 15 million include million child revise social scoreboard view monitoring progress implementation social pillar principle policy coordination framework context european semester note europe gradually recover covid-19 pandemic priority protect create job improve job quality stress implementation principle european pillar social right essential ensure creation well job framework inclusive recovery finally member state stress importance closely follow include high level progress achieve implementation european pillar social rights eu headline target 2030 2021 eu leader porto social summit 20 recognise european pillar social right fundamental element recovery note implementation strengthen union drive digital green fair transition contribute achieve upward social economic convergence address demographic challenge stress social dimension social dialogue active involvement social partner core highly competitive social market economy member state european pillar social right action plan present commission provide useful guidance implementation pillar include area employment skill health social protection welcome new eu headline target 2030 employment 78 population age 20-64 employment skill 60 adult participate training year poverty reduction 15 million include million child revise social scoreboard view monitoring progress implementation social pillar principle policy coordination framework context european semester note europe gradually recover covid-19 pandemic priority protect create job improve job quality stress implementation principle european pillar social right essential ensure creation well job framework inclusive recovery finally member state stress importance closely follow include high level progress achieve implementation european pillar social rights eu headline target 2030 member state ensure fair mobility portability right entitlement well protection mobile worker include cross-border seasonal worker effective labour inspectorate introduction effective digital solution 20 european council porto declaration 2021 20 european council porto declaration 2021 amendment proposal decision recital new text propose commission amendment 8a homelessness extreme form social exclusion negatively affect people physical mental health wellbeing quality life access employment economic social service european parliament commission national regional local authority union level civil society organisation agree launch european platform combat homelessness ultimate objective end homelessness 2030 commit implement housing principle promote prevention homelessness provide access adequate safe affordable housing support service homeless people put place policy measure necessary adequate national union funding amendment proposal decision recital text propose commission amendment reform labour market include national wage-set mechanism follow national practice social dialogue view provide fair wage enable decent standard living sustainable growth allow necessary opportunity broad consideration socioeconomic issue include improvement sustainability competitiveness innovation quality job creation working condition in-work poverty education skill public health inclusion real income member state union ensure social employment economic impact covid-19 crisis mitigate transition socially fair just strengthen recovery drive inclusive resilient society people protect empower anticipate manage change actively participate society economy pursue coherent set active labour market policy consist temporary hiring transition incentive skill policy improve employment service need support labour market transition highlight commission recommendation eu effective active support employment follow covid-19 crisis ease reform labour market include national wage-set mechanism follow national practice social dialogue view provide fair wage enable decent standard living sustainable growth allow necessary opportunity broad consideration socioeconomic issue include improvement sustainability competitiveness innovation quality job creation working condition in-work poverty gender equality education skill public health inclusion real income member state respect strengthen role social partner promote extension collective bargaining coverage support high trade union employer organisation density order ensure inclusive socially just recovery member state union ensure social employment economic impact covid-19 crisis mitigate transition socially fair just strengthen recovery drive inclusive resilient society people protect empower anticipate manage change actively participate society economy pursue coherent set active labour market policy consist temporary incentive hiring transition skill validation acquisition competence improve employment service need support labour market transition highlight commission recommendation eu effective active support employment follow covid-19 crisis ease thorough evaluation national policy support scheme deploy mitigate effect covid-19 pandemic need order enable lesson learn identify instrument future use amendment proposal decision recital 10 text propose commission amendment 10 discrimination form tackle gender equality ensure youth employment support access opportunity ensure poverty social exclusion include child reduce particular ensure effective function labour market adequate inclusive social protection system remove barrier education train labour-market participation include investment early childhood education care digital skill timely equal access affordable long-term care healthcare service include prevention healthcare promotion particularly relevant light covid-19 crisis context age society potential people disability contribute economic growth social development realise new economic business model hold union workplace employment relationship change member state ensure employment relationship stem new form work maintain strengthen europes social model 10 discrimination form eliminate gender equality ensure youth employment promote access opportunity ensure poverty social exclusion include child eradicate particular ensure effective function labour market adequate inclusive social protection system remove barrier education train labour-market participation include investment early childhood education care digital skill lifelong learning member state boost investment sustainable quality job adopt comprehensive approach lift child poverty support parent child need european child guarantee mainstreame policy sector fund children right prioritise make use exist union policy fund concrete measure contribute eradicate child poverty social exclusion timely equal access affordable long-term care healthcare service include prevention mental health issue workplace healthcare promotion particularly important light covid-19 crisis context age society potential person disability contribute economic growth social development realise new economic business model hold union workplace employment relationship change member state ensure employment relationship stem new form work strengthen europes social model guarantee worker right decent working condition include health safety work decent wage good work-life balance amendment proposal decision recital 12 text propose commission amendment 12 member state make use react-eu 21 reinforce cohesion policy fund 2023 european social fund plus new recovery resilience facility 22 union fund include just transition fund investeu foster employment social investment social inclusion accessibility promote upskilling reskilling opportunity workforce lifelong learning high quality education training include digital literacy skill integrate guideline address member state union implement partnership national regional local authority closely involve parliaments social partner representative civil society 12 member state make use react-eu reinforce cohesion policy fund 202321 european social fund plus new recovery resilience facility22 union fund include just transition fund investeu foster employment social investments social inclusion accessibility promote upskilling reskilling opportunity workforce lifelong learning high quality education training include digital literacy skill member state make use revise european globalisation adjustment fund displaced workers establish regulation eu 2021691 european parliament council22a support worker redundant result covid-19 crisis integrate guideline address member state union implement partnership national regional local authority closely involve parliament social partner representative civil society 21 regulation eu 20202221 european parliament council 23 december 2020 amend regulation eu 13032013 regard additional resource implement arrangement provide assistance foster crisis repair context covid-19 pandemic social consequences prepare green digital resilient recovery economy react-eu oj 437 28122020 3042 21 regulation eu 20202221 european parliament council 23 december 2020 amend regulation eu 13032013 regard additional resource implement arrangement provide assistance foster crisis repair context covid-19 pandemic social consequences prepare green digital resilient recovery economy react-eu oj 437 28122020 3042 22 regulation eu 2021241 european parliament council 12 february 2021 establish recovery resilience facility oj 57 1822021 1775 22 regulation eu 2021241 european parliament council 12 february 2021 establish recovery resilience facility oj 57 1822021 1775 22a regulation eu 2021691 european parliament council 28 april 2021 european globalisation adjustment fund displaced workers egf repeal regulation eu 13092013 oj 153 352021 48 amendment proposal decision recital 13 new text propose commission amendment 13a legislative resolution 10 july 2020 proposal council decision guideline employment policy member states european parliament call revision guideline employment policy member states light covid-19 pandemic social employment consequences order well respond crisis essential guideline employment policy member states revise accordingly order strengthen democratic decision-making european parliament involved define integrated guideline growth jobs equal footing council procedure committee responsible title guidelines employment policies member states reference c9-02052021 date consultation request consent 1162021 committee responsiblebrbr date announce plenary emplbrbr2362021 rapporteursbrbr date appoint lucia uri nicholsonovbrbr1462021 simplified procedure date decision 1462021 discuss committee 2862021 date adopt 192021 date table 392021 update september 2021,"['4.15.02 Employment: guidelines, actions, Funds']"
2022-04-07 12:30:11,2021/0140(CNS),907,report proposal council regulation establishment operation evaluation monitoring mechanism verify application schengen acquis repeal regulation eu 10532013 2132022 committee civil liberties justice home affairs rapporteur sara skyttedal special legislative procedure consultation european parliament having regard commission proposal council having regard article 70 treaty functioning european union pursuant council consult parliament c903492021 having regard contribution submit czech senate spanish parliament portuguese parliament romanian senate draft legislative act having regard rule 82 rule procedure having regard report committee civil liberties justice home affairs a9-00542022 approve commission proposal amend call commission alter proposal accordingly accordance article 2932 treaty function european union call council notify parliament intend depart text approve parliament ask council consult parliament intend substantially amend commission proposal instruct president forward position council commission national parliaments,"['7.10.02 Schengen area, Schengen acquis', '7.10.04 External borders crossing and controls, visas', '7.30.05 Police cooperation', '7.40 Judicial cooperation', '8.50.01 Implementation of EU law']"
